	 0 	 0.718 	 0.214850 	 0.78515
	 0 	 0.719 	 0.137363 	 0.862637
	 0 	 0.72 	 0.087310 	 0.91269
	 0 	 0.721 	 0.055919 	 0.944081
	 0 	 0.722 	 0.036415 	 0.963585
	 0 	 0.723 	 0.024248 	 0.975752
	 0 	 0.724 	 0.016827 	 0.983173
	 0 	 0.725 	 0.012424 	 0.987576
	 0 	 0.726 	 0.009325 	 0.990675
	 0 	 0.727 	 0.004817 	 0.995183
	 0 	 0.728 	 0.002643 	 0.997357
	 0 	 0.729 	 0.001585 	 0.998415
	 0 	 0.73 	 0.001038 	 0.998962
	 0 	 0.731 	 0.000739 	 0.999261
	 0 	 0.732 	 0.000551 	 0.999449
	 0 	 0.733 	 0.000000 	 1
	 14 	 0.557 	 0.000000 	 1
	 14 	 0.558 	 0.000554 	 0.999446
	 14 	 0.559 	 0.001077 	 0.998923
	 14 	 0.56 	 0.002185 	 0.997815
	 14 	 0.561 	 0.004644 	 0.995356
	 14 	 0.562 	 0.010407 	 0.989593
	 14 	 0.563 	 0.050246 	 0.949754
	 14 	 0.564 	 0.096449 	 0.903551
	 14 	 0.565 	 0.177763 	 0.822237
	 14 	 0.566 	 0.294471 	 0.705529
	 14 	 0.567 	 0.432825 	 0.567175
	 14 	 0.568 	 0.572435 	 0.427565
	 14 	 0.569 	 0.696239 	 0.303761
	 14 	 0.57 	 0.789610 	 0.21039
	 14 	 0.571 	 0.845121 	 0.154879
	 14 	 0.572 	 0.869900 	 0.1301
	 14 	 0.573 	 0.878599 	 0.121401
	 14 	 0.574 	 0.883180 	 0.11682
	 14 	 0.575 	 0.886294 	 0.113706
	 14 	 0.576 	 0.888669 	 0.111331
	 14 	 0.577 	 0.890551 	 0.109449
	 14 	 0.578 	 0.892115 	 0.107885
	 14 	 0.579 	 0.893594 	 0.106406
	 14 	 0.58 	 0.895123 	 0.104877
	 14 	 0.581 	 0.896893 	 0.103107
	 14 	 0.582 	 0.898840 	 0.10116
	 14 	 0.583 	 0.900625 	 0.099375
	 14 	 0.584 	 0.901737 	 0.098263
	 14 	 0.585 	 0.901726 	 0.098274
	 14 	 0.586 	 0.900523 	 0.099477
	 14 	 0.587 	 0.898562 	 0.101438
	 14 	 0.588 	 0.896460 	 0.10354
	 14 	 0.589 	 0.894822 	 0.105178
	 14 	 0.59 	 0.894359 	 0.105641
	 14 	 0.591 	 0.895009 	 0.104991
	 14 	 0.592 	 0.896469 	 0.103531
	 14 	 0.593 	 0.898159 	 0.101841
	 14 	 0.594 	 0.899431 	 0.100569
	 14 	 0.595 	 0.899898 	 0.100102
	 14 	 0.596 	 0.899846 	 0.100154
	 14 	 0.597 	 0.899586 	 0.100414
	 14 	 0.598 	 0.899540 	 0.10046
	 14 	 0.599 	 0.900066 	 0.099934
	 14 	 0.6 	 0.901170 	 0.09883
	 14 	 0.601 	 0.902414 	 0.097586
	 14 	 0.602 	 0.903474 	 0.096526
	 14 	 0.603 	 0.904189 	 0.095811
	 14 	 0.604 	 0.904484 	 0.095516
	 14 	 0.605 	 0.904213 	 0.095787
	 14 	 0.606 	 0.903555 	 0.096445
	 14 	 0.607 	 0.902515 	 0.097485
	 14 	 0.608 	 0.901420 	 0.09858
	 14 	 0.609 	 0.900784 	 0.099216
	 14 	 0.61 	 0.900939 	 0.099061
	 14 	 0.611 	 0.901905 	 0.098095
	 14 	 0.612 	 0.903496 	 0.096504
	 14 	 0.613 	 0.905204 	 0.094796
	 14 	 0.614 	 0.906574 	 0.093426
	 14 	 0.615 	 0.907607 	 0.092393
	 14 	 0.616 	 0.908094 	 0.091906
	 14 	 0.617 	 0.908306 	 0.091694
	 14 	 0.618 	 0.908202 	 0.091798
	 14 	 0.619 	 0.907729 	 0.092271
	 14 	 0.62 	 0.907243 	 0.092757
	 14 	 0.621 	 0.906845 	 0.093155
	 14 	 0.622 	 0.906603 	 0.093397
	 14 	 0.623 	 0.906547 	 0.093453
	 14 	 0.624 	 0.906657 	 0.093343
	 14 	 0.625 	 0.906854 	 0.093146
	 14 	 0.626 	 0.907112 	 0.092888
	 14 	 0.627 	 0.907368 	 0.092632
	 14 	 0.628 	 0.907683 	 0.092317
	 14 	 0.629 	 0.908097 	 0.091903
	 14 	 0.63 	 0.908475 	 0.091525
	 14 	 0.631 	 0.908588 	 0.091412
	 14 	 0.632 	 0.908337 	 0.091663
	 14 	 0.633 	 0.907944 	 0.092056
	 14 	 0.634 	 0.907753 	 0.092247
	 14 	 0.635 	 0.907973 	 0.092027
	 14 	 0.636 	 0.908508 	 0.091492
	 14 	 0.637 	 0.909292 	 0.090708
	 14 	 0.638 	 0.910054 	 0.089946
	 14 	 0.639 	 0.910530 	 0.08947
	 14 	 0.64 	 0.910651 	 0.089349
	 14 	 0.641 	 0.910435 	 0.089565
	 14 	 0.642 	 0.909852 	 0.090148
	 14 	 0.643 	 0.908967 	 0.091033
	 14 	 0.644 	 0.907906 	 0.092094
	 14 	 0.645 	 0.906796 	 0.093204
	 14 	 0.646 	 0.905759 	 0.094241
	 14 	 0.647 	 0.904912 	 0.095088
	 14 	 0.648 	 0.904325 	 0.095675
	 14 	 0.649 	 0.903954 	 0.096046
	 14 	 0.65 	 0.903669 	 0.096331
	 14 	 0.651 	 0.903586 	 0.096414
	 14 	 0.652 	 0.903821 	 0.096179
	 14 	 0.653 	 0.904555 	 0.095445
	 14 	 0.654 	 0.905768 	 0.094232
	 14 	 0.655 	 0.907133 	 0.092867
	 14 	 0.656 	 0.908502 	 0.091498
	 14 	 0.657 	 0.909612 	 0.090388
	 14 	 0.658 	 0.910346 	 0.089654
	 14 	 0.659 	 0.910666 	 0.089334
	 14 	 0.66 	 0.910532 	 0.089468
	 14 	 0.661 	 0.909879 	 0.090121
	 14 	 0.662 	 0.908805 	 0.091195
	 14 	 0.663 	 0.907489 	 0.092511
	 14 	 0.664 	 0.906227 	 0.093773
	 14 	 0.665 	 0.905363 	 0.094637
	 14 	 0.666 	 0.904904 	 0.095096
	 14 	 0.667 	 0.904962 	 0.095038
	 14 	 0.668 	 0.905543 	 0.094457
	 14 	 0.669 	 0.906463 	 0.093537
	 14 	 0.67 	 0.907369 	 0.092631
	 14 	 0.671 	 0.908026 	 0.091974
	 14 	 0.672 	 0.908381 	 0.091619
	 14 	 0.673 	 0.908385 	 0.091615
	 14 	 0.674 	 0.908055 	 0.091945
	 14 	 0.675 	 0.907512 	 0.092488
	 14 	 0.676 	 0.906768 	 0.093232
	 14 	 0.677 	 0.906172 	 0.093828
	 14 	 0.678 	 0.905844 	 0.094156
	 14 	 0.679 	 0.905737 	 0.094263
	 14 	 0.68 	 0.905808 	 0.094192
	 14 	 0.681 	 0.906161 	 0.093839
	 14 	 0.682 	 0.906649 	 0.093351
	 14 	 0.683 	 0.907038 	 0.092962
	 14 	 0.684 	 0.907187 	 0.092813
	 14 	 0.685 	 0.907168 	 0.092832
	 14 	 0.686 	 0.906884 	 0.093116
	 14 	 0.687 	 0.906495 	 0.093505
	 14 	 0.688 	 0.906009 	 0.093991
	 14 	 0.689 	 0.905334 	 0.094666
	 14 	 0.69 	 0.904421 	 0.095579
	 14 	 0.691 	 0.903306 	 0.096694
	 14 	 0.692 	 0.902017 	 0.097983
	 14 	 0.693 	 0.900768 	 0.099232
	 14 	 0.694 	 0.899815 	 0.100185
	 14 	 0.695 	 0.899237 	 0.100763
	 14 	 0.696 	 0.898993 	 0.101007
	 14 	 0.697 	 0.898754 	 0.101246
	 14 	 0.698 	 0.898517 	 0.101483
	 14 	 0.699 	 0.898415 	 0.101585
	 14 	 0.7 	 0.898240 	 0.10176
	 14 	 0.701 	 0.897856 	 0.102144
	 14 	 0.702 	 0.896918 	 0.103082
	 14 	 0.703 	 0.895158 	 0.104842
	 14 	 0.704 	 0.892488 	 0.107512
	 14 	 0.705 	 0.889026 	 0.110974
	 14 	 0.706 	 0.884512 	 0.115488
	 14 	 0.707 	 0.878086 	 0.121914
	 14 	 0.708 	 0.869359 	 0.130641
	 14 	 0.709 	 0.858901 	 0.141099
	 14 	 0.71 	 0.848640 	 0.15136
	 14 	 0.711 	 0.835925 	 0.164075
	 14 	 0.712 	 0.809890 	 0.19011
	 14 	 0.713 	 0.758982 	 0.241018
	 14 	 0.714 	 0.677257 	 0.322743
	 14 	 0.715 	 0.569203 	 0.430797
	 14 	 0.716 	 0.445263 	 0.554737
	 14 	 0.717 	 0.321456 	 0.678544
	 14 	 0.718 	 0.214850 	 0.78515
	 14 	 0.719 	 0.137363 	 0.862637
	 14 	 0.72 	 0.087310 	 0.91269
	 14 	 0.721 	 0.055919 	 0.944081
	 14 	 0.722 	 0.036415 	 0.963585
	 14 	 0.723 	 0.024248 	 0.975752
	 14 	 0.724 	 0.016827 	 0.983173
	 14 	 0.725 	 0.012424 	 0.987576
	 14 	 0.726 	 0.009325 	 0.990675
	 14 	 0.727 	 0.004817 	 0.995183
	 14 	 0.728 	 0.002643 	 0.997357
	 14 	 0.729 	 0.001585 	 0.998415
	 14 	 0.73 	 0.001038 	 0.998962
	 14 	 0.731 	 0.000739 	 0.999261
	 14 	 0.732 	 0.000551 	 0.999449
	 14 	 0.733 	 0.000000 	 1
